Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling by NTRK1 (TRKA)	13/115	0.011827437980450467	0.21316577877409576	0	0	2.1702486978472257	9.630116586510326	DUSP4;NTRK2;TPH1;EGR2;RALB;IRS1;DNM1;DUSP6;FOSL1;ID2;KRAS;TRIB1;SGK1
Interleukin-12 Family Signaling	8/56	0.012014922011343356	0.2140840649293907	0	0	2.8333333333333335	12.52788338547481	ANXA2;GSTO1;STAT1;GSTA2;EBI3;MSN;TYK2;CRLF1
SLC-mediated Transmembrane Transport	23/249	0.012434786570002318	0.21808816461917563	0	0	1.7372580135860545	7.621798015922512	SLC35A2;SLC35B2;SLC2A14;SLC44A3;SLC12A4;SLC44A4;SLC30A8;SLC24A3;SLC43A2;SLC1A3;SLC2A3;SLC8B1;RUNX1;SLC2A8;SLC9A2;SLC5A7;SLC9A4;LCN15;SLC17A6;SLC39A8;SLC17A8;SLC38A3;SLC12A7
Transport of Small Molecules	55/724	0.012553459119828667	0.21808816461917563	0	0	1.4114008134582683	6.178772648027685	SLC35B2;RYR2;SLC46A1;SLC44A3;STEAP3;SLC44A4;SLC2A3;VLDLR;ABCA12;AQP1;SLC2A8;UNC80;CA2;CA4;SLC39A8;ATP6V1E1;SLC12A7;SLC2A14;SLC30A8;TRPC3;GLRX3;TRPC4;ATP11B;ATP1B3;RUNX1;SLC9A2;SLC5A7;ANO1;SLC9A4;SCNN1A;SGK1;ABCB1;SLC24A3;SLC43A2;SAR1B;ATP10D;SLC1A3;FURIN;ADCY8;GNG2;LCN15;GNG4;SLC17A6;STOM;SLC17A8;APOE;SLC38A3;TRPM4;SLC35A2;SLC12A4;ATP2B4;CYBRD1;SLC8B1;GNG11;APOC1
IL-6-type Cytokine Receptor Ligand Interactions	4/17	0.012795989250614896	0.21808816461917563	0	0	5.2216380741560595	22.75915440260335	LIF;LIFR;TYK2;CRLF1
Signaling by NTRK3 (TRKC)	4/17	0.012795989250614896	0.21808816461917563	0	0	5.2216380741560595	22.75915440260335	IRS1;NTF3;BAX;KRAS
Attachment and Entry 9694614	5/26	0.013229476961770487	0.22305182662425938	0	0	4.042475676139042	17.484951718417047	CTSL;GPC3;FURIN;GPC4;HSPG2
Phase I - Functionalization of Compounds	12/105	0.014040121441409386	0.23420117468223317	0	0	2.196236559139785	9.368785485273678	CYP2B6;ACSS2;MAOA;SMOX;FDX1;ALDH1A1;FDXR;CYP1A1;CYP1B1;CMBL;CYP2E1;CYP3A5
TGF-beta Receptor Signaling Activates SMADs	7/47	0.014720770996470681	0.24279633649465707	0	0	2.973579801623084	12.544033873113527	PPP1R15A;TGFBR3;TGFB2;ITGA8;FURIN;LTBP1;FBN1
Metabolism of Vitamins and Cofactors	19/198	0.015086577286157263	0.24279633649465707	0	0	1.8098878098216058	7.590578712016229	SLC46A1;RETSAT;GCH1;LRP1;GSTO1;NOS3;SLC2A3;HSPG2;ACACB;NT5E;TCN1;PNPO;SLC19A3;GPC3;AOX1;LRAT;APOE;GPC4;LRP10
Ketone Body Metabolism	3/10	0.015470495806965936	0.24279633649465707	0	0	7.268771659607239	30.302204779281134	OXCT1;HMGCS2;ACAT1
Neurotransmitter Clearance	3/10	0.015470495806965936	0.24279633649465707	0	0	7.268771659607239	30.302204779281134	ACHE;MAOA;SLC6A4
RUNX3 Regulates p14-ARF	3/10	0.015470495806965936	0.24279633649465707	0	0	7.268771659607239	30.302204779281134	CCND1;KRAS;RUNX1
Class B 2 (Secretin Family Receptors)	11/94	0.01548446023562864	0.24279633649465707	0	0	2.2549310363626454	9.398368384470816	GLP1R;SHH;GNG2;GNG4;FZD7;IHH;PTH1R;WNT16;GNG11;RAMP1;GIP
FLT3 Signaling in Disease	5/28	0.018033752600133766	0.27028346544054266	0	0	3.6905647086447777	14.819499982294039	CDKN1A;NOX4;KRAS;GAB2;BCL2L1
Synthesis of PC	5/28	0.018033752600133766	0.27028346544054266	0	0	3.6905647086447777	14.819499982294039	ACHE;SLC44A3;PCYT1B;SLC44A4;ABHD3
Signaling by TGFB Family Members	16/161	0.018110160689805966	0.27028346544054266	0	0	1.8797742946708464	7.540305044426061	TGIF1;PPP1R15A;TGFB2;STAT1;SERPINE1;FURIN;LTBP1;TGFBR3;GREM2;MMP14;ACVR1C;MMP16;TIMP2;ITGA8;BMPR1B;FBN1
Cellular Response to Chemical Stress	19/202	0.018268887936216494	0.27028346544054266	0	0	1.7699488420979224	7.084318966016087	CDKN1A;MT-CO1;NDUFA4;TXNRD2;PDGFA;COX7A2;TXN;AREG;FABP1;SESN1;AKT3;GSTA1;SESN2;BCL2;NOX4;MT-CO2;STAP2;SQSTM1;BCL2L1
Signaling by NOTCH3	7/49	0.018271713862689744	0.27028346544054266	0	0	2.8316801923654946	11.333519932375044	KAT2B;NEURL1B;JAG1;PLXND1;STAT1;NEURL1;DLL1
TP53 Regulates Transcription of Cell Cycle Genes	7/49	0.018271713862689744	0.27028346544054266	0	0	2.8316801923654946	11.333519932375044	CCNA1;PLK3;BTG2;CDKN1A;PLK2;BAX;ARID3A
Other Semaphorin Interactions	4/19	0.019074649129908642	0.2719004530517886	0	0	4.524940047961631	17.916025436583666	SEMA6A;PLXND1;ITGA1;PLXNC1
Phase 4 - Resting Membrane Potential	4/19	0.019074649129908642	0.2719004530517886	0	0	4.524940047961631	17.916025436583666	KCNK5;KCNK16;KCNK17;KCNK3
Scavenging by Class A Receptors	4/19	0.019074649129908642	0.2719004530517886	0	0	4.524940047961631	17.916025436583666	COLEC12;APOE;CALR;MASP1
Signaling by FLT3 Fusion Proteins	4/19	0.019074649129908642	0.2719004530517886	0	0	4.524940047961631	17.916025436583666	CDKN1A;NOX4;KRAS;GAB2
Nuclear Events (Kinase and Transcription Factor Activation)	8/61	0.019538986747893408	0.27601019117744924	0	0	2.5653565833390095	10.095559327177533	DUSP4;FOSL1;TPH1;EGR2;ID2;SGK1;TRIB1;DUSP6
NGF-stimulated Transcription	6/39	0.0200334526701445	0.2781810561018033	0	0	3.087796887796888	12.074372023171453	FOSL1;TPH1;EGR2;ID2;SGK1;TRIB1
CASP8 Activity Is Inhibited	3/11	0.02040230959930318	0.2781810561018033	0	0	6.359838274932614	24.753172142835158	FAS;TNFRSF10B;TNFRSF10A
Dimerization of Procaspase-8	3/11	0.02040230959930318	0.2781810561018033	0	0	6.359838274932614	24.753172142835158	FAS;TNFRSF10B;TNFRSF10A
Regulation by c-FLIP	3/11	0.02040230959930318	0.2781810561018033	0	0	6.359838274932614	24.753172142835158	FAS;TNFRSF10B;TNFRSF10A
Phase II - Conjugation of Compounds	12/111	0.020987824110989997	0.28369748453476135	0	0	2.0624725516029865	7.969007872682479	SLC35B2;TPST1;GLYATL2;GSTA4;GSTO1;GSTA2;UGT2B15;GSTA1;UGT2A3;UGT3A1;MAT2B;UGT2B7
TP53 Regulates Metabolic Genes	10/86	0.021270819893631485	0.28506534695054847	0	0	2.2375559151042164	8.615528040806929	MT-CO1;NDUFA4;SESN1;AKT3;SESN2;RRAGD;MT-CO2;COX7A2;TXN;PRKAB1
ESR-mediated Signaling	18/192	0.02183479614565759	0.2901437318338229	0	0	1.7627661579046543	6.741259234210884	FOXA1;NOS3;GNG11;AREG;RUNX1;KAT2B;GNG2;CCND1;ERBB4;GNG4;AKT3;MYB;BCL2;TFF3;TFF1;KRAS;POLR2H;FKBP5
Defective B3GALT6 Causes EDSP2 and SEMDJL1	4/20	0.022814989728256962	0.2956520982967514	0	0	4.241906474820144	16.035838181127755	VCAN;GPC3;GPC4;HSPG2
Defective B3GAT3 Causes JDSSDHD	4/20	0.022814989728256962	0.2956520982967514	0	0	4.241906474820144	16.035838181127755	VCAN;GPC3;GPC4;HSPG2
Defective B4GALT7 Causes EDS, Progeroid Type	4/20	0.022814989728256962	0.2956520982967514	0	0	4.241906474820144	16.035838181127755	VCAN;GPC3;GPC4;HSPG2
Extra-nuclear Estrogen Signaling	9/75	0.02337885954003015	0.2986087705215195	0	0	2.318058635131806	8.706449982785882	GNG2;CCND1;GNG4;NOS3;AKT3;BCL2;KRAS;AREG;GNG11
Activation of Kainate Receptors Upon Glutamate Binding	5/30	0.02386528427011404	0.2986087705215195	0	0	3.394959495949595	12.681295469718572	GNG2;GNG4;DLG4;GRIK5;GNG11
MET Activates PTK2 Signaling	5/30	0.02386528427011404	0.2986087705215195	0	0	3.394959495949595	12.681295469718572	COL2A1;COL24A1;LAMB3;ITGA3;LAMB2
Signaling by CSF3 (G-CSF)	5/30	0.02386528427011404	0.2986087705215195	0	0	3.394959495949595	12.681295469718572	SYK;STAT1;KRAS;GAB2;TYK2
Glycosaminoglycan Metabolism	13/127	0.02511381349212238	0.2986087705215195	0	0	1.9405608309077318	7.149680547235262	SLC35B2;CEMIP;HSPG2;HS3ST4;HS6ST3;EXT2;VCAN;GLB1;GPC3;CHSY3;HPSE;GPC4;CHST2
MET Promotes Cell Motility	6/41	0.025142349115486143	0.2986087705215195	0	0	2.911042471042471	10.721956400069221	COL2A1;COL24A1;LAMB3;ITGA3;LAMB2;TNS3
Erythrocytes Take up Carbon Dioxide and Release Oxygen	3/12	0.026094455742860276	0.2986087705215195	0	0	5.652890086852351	20.610620471714284	CA2;CA4;AQP1
Interleukin-35 Signalling	3/12	0.026094455742860276	0.2986087705215195	0	0	5.652890086852351	20.610620471714284	STAT1;EBI3;TYK2
O2 CO2 Exchange in Erythrocytes	3/12	0.026094455742860276	0.2986087705215195	0	0	5.652890086852351	20.610620471714284	CA2;CA4;AQP1
Presynaptic Depolarization and Calcium Channel Opening	3/12	0.026094455742860276	0.2986087705215195	0	0	5.652890086852351	20.610620471714284	CACNA1B;CACNA2D3;CACNA1A
Tandem Pore Domain Potassium Channels	3/12	0.026094455742860276	0.2986087705215195	0	0	5.652890086852351	20.610620471714284	KCNK16;KCNK17;KCNK3
Synthesis, Secretion, and Inactivation of Glucagon-like Peptide-1 (GLP-1)	4/21	0.02697048514667891	0.2986087705215195	0	0	3.9921709691070673	14.42376223067157	TCF7L2;CDX2;GPR119;PAX6
Activated NOTCH1 Transmits Signal to the Nucleus	5/31	0.02718721157158261	0.2986087705215195	0	0	3.2642110364882644	11.76750879037262	NEURL1B;JAG1;NEURL1;CNTN1;DLL1
Antigen Presentation Folding, Assembly and Peptide Loading of Class I MHC	5/31	0.02718721157158261	0.2986087705215195	0	0	3.2642110364882644	11.76750879037262	PDIA3;HSPA5;SAR1B;HLA-B;CALR
Signaling by CSF1 (M-CSF) in Myeloid Cells	5/31	0.02718721157158261	0.2986087705215195	0	0	3.2642110364882644	11.76750879037262	CSF1;STAT1;INPP5D;KRAS;GAB2
Tight Junction Interactions	5/31	0.02718721157158261	0.2986087705215195	0	0	3.2642110364882644	11.76750879037262	CLDN6;CLDN4;CLDN7;CLDN1;CRB3
Sensory Processing of Sound	9/77	0.027234299628348557	0.2986087705215195	0	0	2.249641319942611	8.106083265785406	CLIC5;PCDH15;USH1C;OTOG;MSN;EPS8L2;SLC17A8;ESPN;BSN
Activation of RAS in B Cells	2/5	0.02778638847522445	0.2986087705215195	0	0	11.299222022740874	40.48747406051563	KRAS;RASGRP1
Drug-mediated Inhibition of CDK4 CDK6 Activity	2/5	0.02778638847522445	0.2986087705215195	0	0	11.299222022740874	40.48747406051563	CDK6;CCND1
RUNX1 Regulates Transcription of Genes Involved in Interleukin Signaling	2/5	0.02778638847522445	0.2986087705215195	0	0	11.299222022740874	40.48747406051563	LIFR;RUNX1
Reelin Signalling Pathway	2/5	0.02778638847522445	0.2986087705215195	0	0	11.299222022740874	40.48747406051563	DAB1;VLDLR
Serotonin and Melatonin Biosynthesis	2/5	0.02778638847522445	0.2986087705215195	0	0	11.299222022740874	40.48747406051563	DDC;TPH1
Toxicity of Botulinum Toxin Type E (botE)	2/5	0.02778638847522445	0.2986087705215195	0	0	11.299222022740874	40.48747406051563	SV2B;SV2A
Neutrophil Degranulation	37/478	0.027951841624007077	0.2986087705215195	0	0	1.434079594148441	5.130093052695532	CD63;MVP;SLC2A3;LGALS3;PRDX4;ANPEP;PSAP;NEU1;TIMP2;PGM2;CTSH;SIRPA;STOM;QSOX1;PRSS2;CTSC;GSDMD;SERPINB1;PTPRN2;ANXA2;HLA-B;IRAG2;ATP11B;NBEAL2;TMC6;AMPD3;DDOST;VAMP8;NFASC;TCN1;RAB37;CEACAM6;GLB1;QPCT;S100P;HPSE;CD47
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion	6/42	0.027994572236392457	0.2986087705215195	0	0	2.83003003003003	10.119464700442968	GLP1R;GNG2;GNG4;KCNS3;ADCY8;GNG11
NCAM1 Interactions	6/42	0.027994572236392457	0.2986087705215195	0	0	2.83003003003003	10.119464700442968	COL2A1;COL6A1;COL9A3;CACNA1C;COL9A2;CACNA1G
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	35/451	0.03082263970318088	0.32297510174744337	0	0	1.4373710239806448	5.001340820047319	CDKN1A;IRS1;IHH;PDGFA;AREG;DLL1;FXR1;NEURL1B;SPRED2;SHH;FGF9;ERBB4;AKT3;NTF3;CNTRL;LMNA;KDR;POLR2H;FGB;NTRK2;TCF7L2;JAG1;STAT1;BCL11A;MSN;GAB2;TYK2;DUSP6;KAT2B;FGF19;NEURL1;NOX4;KRAS;SQSTM1;BCL2L1
Aspirin ADME	6/43	0.03105216357731918	0.32297510174744337	0	0	2.7533966398831264	9.560032108130887	GLYATL2;UGT2B15;UGT2A3;UGT3A1;CYP2E1;UGT2B7
Common Pathway of Fibrin Clot Formation	4/22	0.03154872852873353	0.32297510174744337	0	0	3.7701838529176657	13.030592342588298	FGB;THBD;F2;F5
NPAS4 Regulates Expression of Target Genes	4/22	0.03154872852873353	0.32297510174744337	0	0	3.7701838529176657	13.030592342588298	RET;PLK2;SYT10;GEM
Cell-cell Junction Organization	10/92	0.032226673779798896	0.32297510174744337	0	0	2.073170731707317	7.121260176656331	CLDN6;CLDN4;ZEB2;CADM2;CLDN7;CDH13;CLDN1;CDH17;AMOT;CRB3
Sensory Processing of Sound by Outer Hair Cells of the Cochlea	7/55	0.03243833352389992	0.32297510174744337	0	0	2.476931169221521	8.491946543060951	CLIC5;PCDH15;USH1C;OTOG;MSN;EPS8L2;ESPN
Signaling by Non-Receptor Tyrosine Kinases	7/55	0.03243833352389992	0.32297510174744337	0	0	2.476931169221521	8.491946543060951	KHDRBS3;CCND1;ERBB4;ELMO1;STAP2;KRAS;NR3C1
Signaling by PTK6	7/55	0.03243833352389992	0.32297510174744337	0	0	2.476931169221521	8.491946543060951	KHDRBS3;CCND1;ERBB4;ELMO1;STAP2;KRAS;NR3C1
Advanced Glycosylation Endproduct Receptor Signaling	3/13	0.03254468499751024	0.32297510174744337	0	0	5.08733153638814	17.42482889923815	APP;LGALS3;DDOST
Nephron Development	3/13	0.03254468499751024	0.32297510174744337	0	0	5.08733153638814	17.42482889923815	JAG1;HNF1B;DLL1
Synthesis, Secretion, and Inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	3/13	0.03254468499751024	0.32297510174744337	0	0	5.08733153638814	17.42482889923815	GPR119;PAX6;GIP
Diseases of Glycosylation	14/146	0.03377780077959149	0.3331043498264117	0	0	1.8047626904251224	6.114448417133415	SEMA5B;HSPG2;THBS1;THSD4;ADAMTS16;ADAMTSL1;EXT2;VCAN;GLB1;ADAMTS18;NEU1;GPC3;GPC4;ADAMTS9
Bile Acid and Bile Salt Metabolism	6/44	0.034319631900886945	0.3335748084310177	0	0	2.680796586059744	9.039747234430234	CH25H;OSBPL6;SLC10A2;AKR1D1;HSD17B4;AKR1C2
Transcriptional Regulation by RUNX2	11/106	0.03432264015786146	0.3335748084310177	0	0	1.9688402000476304	6.6388308693579825	LGALS3;CDKN1A;CCND1;MSX2;DLX5;STAT1;AKT3;IHH;BAX;NR3C1;RUNX1
Glucagon-type Ligand Receptors	5/33	0.034676462866234624	0.3335748084310177	0	0	3.030731644593031	10.18839276634695	GLP1R;GNG2;GNG4;GNG11;GIP
Synthesis of Bile Acids and Bile Salts	5/33	0.034676462866234624	0.3335748084310177	0	0	3.030731644593031	10.18839276634695	CH25H;OSBPL6;AKR1D1;HSD17B4;AKR1C2
Gastrulation	12/120	0.03577816921087017	0.3418512137705337	0	0	1.8896940418679549	6.293469861319796	FOXA1;BMP4;KAT2B;TCF7L2;SHH;ZEB2;DLX5;MYB;CLDN7;IHH;PAX6;DLL1
Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	11/107	0.03640770034250833	0.3418512137705337	0	0	1.9482277526395173	6.454429797579191	SLC9A2;SLC9A4;SLC12A4;SLC24A3;SLC43A2;SLC1A3;SLC17A6;SLC17A8;SLC38A3;SLC12A7;SLC8B1
Long-term Potentiation	4/23	0.0365547871887871	0.3418512137705337	0	0	3.571563801590307	11.818101486505423	DLG2;DLG4;ERBB4;NRGN
RAF-independent MAPK1 3 Activation	4/23	0.0365547871887871	0.3418512137705337	0	0	3.571563801590307	11.818101486505423	DUSP4;DUSP5;TYK2;DUSP6
Signaling by TGF-beta Receptor Complex	10/94	0.03662691576112861	0.3418512137705337	0	0	2.0235942478257125	6.6919693257756325	TGIF1;TGFBR3;PPP1R15A;TGFB2;STAT1;SERPINE1;ITGA8;FURIN;LTBP1;FBN1
Muscle Contraction	18/204	0.0369163778738164	0.3425140858351723	0	0	1.6479816675480345	5.436856289063036	KCNK5;RYR2;ANXA2;TNNC1;TMOD2;ITGA1;ATP2B4;KCNK16;ATP1B3;KCNK17;CACNA1C;MYL12A;CACNA1G;KAT2B;PDE5A;NKX2-5;MYH6;KCNK3
Sensory Processing of Sound by Inner Hair Cells of the Cochlea	8/69	0.0377182446895831	0.34740542930738916	0	0	2.2279694620346806	7.302418013085198	CLIC5;PCDH15;USH1C;MSN;EPS8L2;SLC17A8;ESPN;BSN
G Alpha (Q) Signalling Events	19/219	0.037886689037986955	0.34740542930738916	0	0	1.6180309936189607	5.296066950958227	DGKG;APP;GPR39;CASR;DGKD;TRPC3;RGS16;F2;GNG11;RASGRP1;CYSLTR2;GNG2;GRK5;MT-RNR2;GNG4;P2RY1;F2RL1;GAST;KRAS
Integration of Energy Metabolism	11/108	0.038579956200580585	0.3517056472238974	0	0	1.9280403041470355	6.275814391199392	GLP1R;GNG2;ABCC8;GNG4;STXBP1;KCNS3;CACNA1A;CACNA1C;ADCY8;ACACB;GNG11
Citric Acid Cycle (TCA Cycle)	5/34	0.038853904970283966	0.3521556242393368	0	0	2.926068468915857	9.503714407645388	MRPS36;SDHAF4;SUCLG1;ISCU;ACAT1
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	3/14	0.039743190785223925	0.3537174822207572	0	0	4.624601813281059	14.915805706901523	CCNA1;CDKN1A;ARID3A
Activated NTRK3 Signals Through PI3K	2/6	0.040154152956182895	0.3537174822207572	0	0	8.473967684021543	27.24405530588455	IRS1;NTF3
Toxicity of Botulinum Toxin Type D (botD)	2/6	0.040154152956182895	0.3537174822207572	0	0	8.473967684021543	27.24405530588455	SV2B;SV2A
Toxicity of Botulinum Toxin Type F (botF)	2/6	0.040154152956182895	0.3537174822207572	0	0	8.473967684021543	27.24405530588455	SV2B;SV2A
VLDL Clearance	2/6	0.040154152956182895	0.3537174822207572	0	0	8.473967684021543	27.24405530588455	APOC1;VLDLR
Constitutive Signaling by Aberrant PI3K in Cancer	9/83	0.04143871847053414	0.35979431236701553	0	0	2.066578773895847	6.579035376542058	NTRK2;FGF9;IRS1;ERBB4;FGF19;NTF3;PDGFA;GAB2;AREG
Early SARS-CoV-2 Infection Events	6/46	0.04149960429483476	0.35979431236701553	0	0	2.5464864864864865	8.103101785661993	CTSL;GPC3;FURIN;GPC4;HSPG2;ISCU
Glycosphingolipid Metabolism	7/58	0.04169932113785979	0.35979431236701553	0	0	2.3308580420445906	7.405766333463594	SMPD3;UGT8;GLB1;ARSJ;NEU1;PSAP;ST6GALNAC5
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	4/24	0.04199130048671163	0.35979431236701553	0	0	3.3928057553956834	10.756187703668356	CCND1;AKT3;BCL2;AREG
Xenobiotics	4/24	0.04199130048671163	0.35979431236701553	0	0	3.3928057553956834	10.756187703668356	CYP2B6;CYP1A1;CYP2E1;CYP3A5
PI3K AKT Signaling in Cancer	11/110	0.04319191173366269	0.36720775711410164	0	0	1.8888888888888888	5.935081611559094	NTRK2;CDKN1A;FGF9;IRS1;ERBB4;FGF19;AKT3;NTF3;PDGFA;GAB2;AREG
Transcriptional Regulation by NPAS4	5/35	0.04332489481256939	0.36720775711410164	0	0	2.8283828382838285	8.878372559945353	RET;PLK2;SYT10;NR3C1;GEM
Activation of BAD and Translocation to Mitochondria	3/15	0.04767376027681058	0.39480668501617555	0	0	4.238993710691824	12.900843802568534	AKT3;BCL2;BID
ADP Signalling Through P2Y Purinoceptor 1	4/25	0.0478585936138448	0.39480668501617555	0	0	3.2310722850291196	9.820859016258847	GNG2;GNG4;P2RY1;GNG11
G Beta Gamma Signalling Through PI3Kgamma	4/25	0.0478585936138448	0.39480668501617555	0	0	3.2310722850291196	9.820859016258847	GNG2;GNG4;AKT3;GNG11
Inflammasomes	4/25	0.0478585936138448	0.39480668501617555	0	0	3.2310722850291196	9.820859016258847	APP;BCL2;TXN;BCL2L1
NOTCH3 Activation and Transmission of Signal to the Nucleus	4/25	0.0478585936138448	0.39480668501617555	0	0	3.2310722850291196	9.820859016258847	NEURL1B;JAG1;NEURL1;DLL1
Signaling by NOTCH2	5/36	0.048091885738577506	0.39480668501617555	0	0	2.736999506402253	8.30581314090791	NEURL1B;JAG1;NEURL1;CNTN1;DLL1
Signaling by Nuclear Receptors	22/270	0.04878366740265243	0.3983999504549948	0	0	1.5111458394763224	4.5642040042208984	FOXA1;NOS3;GNG11;AREG;RUNX1;KAT2B;GNG2;CCND1;ERBB4;GNG4;ALDH1A2;AKT3;MYB;ALDH1A1;APOC1;TFF3;BCL2;TFF1;KRAS;APOE;POLR2H;FKBP5
Visual Phototransduction	10/99	0.04940477179470971	0.40138177292282295	0	0	1.9094012231546011	5.7429218389731735	RETSAT;LRP1;GPC3;LRAT;APOE;GPC4;PPEF1;LRP10;RGS9;HSPG2
A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis	4/26	0.05415480358710733	0.41231221875254065	0	0	3.0840418574231525	8.992784176566813	VCAN;GPC3;GPC4;HSPG2
Glucuronidation	4/26	0.05415480358710733	0.41231221875254065	0	0	3.0840418574231525	8.992784176566813	UGT2B15;UGT2A3;UGT3A1;UGT2B7
Cation-coupled Chloride Cotransporters	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	SLC12A4;SLC12A7
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1 M1580 K2555) Translocation Mutant	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	JAG1;DLL1
Defective Factor VIII Causes Hemophilia A	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	TPST1;F2
Glycine Degradation	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	GLDC;MRPS36
NrCAM Interactions	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	DLG4;NRCAM
RAS Signaling Downstream of NF1 Loss-Of-Function Variants	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	SPRED2;KRAS
RUNX1 Regulates Transcription of Genes Involved in Differentiation of Myeloid Cells	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	LGALS3;RUNX1
Release of Apoptotic Factors From the Mitochondria	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	GSDMD;BAX
SOS-mediated Signalling	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	IRS1;KRAS
Scavenging by Class F Receptors	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	HYOU1;CALR
Signaling by NOTCH1 t(7;9)(NOTCH1 M1580 K2555) Translocation Mutant	2/7	0.0541685695554996	0.41231221875254065	0	0	6.778815080789946	19.76468226277026	JAG1;DLL1
Signal Regulatory Protein Family Interactions	3/16	0.05631480397771668	0.4265778388263756	0	0	3.912709931577856	11.256075441783235	SIRPA;CD47;SKAP2
Metabolism of Carbohydrates	23/290	0.05725449502041915	0.4316108086154674	0	0	1.467256734205756	4.1967197886796646	PRPS2;SLC35B2;CEMIP;SLC37A1;NUP155;ADPGK;GBE1;HSPG2;HS3ST4;PGM2L1;GCK;HS6ST3;EXT2;VCAN;PPP1R3C;GLB1;ALDH1A1;GPC3;PGM2;CHSY3;GPC4;HPSE;CHST2
FLT3 Signaling	5/38	0.05851858553701841	0.43486797214239276	0	0	2.570847993890298	7.297122900522151	SOCS2;SYK;AKT3;KRAS;GAB2
Signaling by FGFR1 in Disease	5/38	0.05851858553701841	0.43486797214239276	0	0	2.570847993890298	7.297122900522151	FGF9;STAT1;CNTRL;KRAS;GAB2
rRNA Processing in the Mitochondrion	5/38	0.05851858553701841	0.43486797214239276	0	0	2.570847993890298	7.297122900522151	MT-CO1;MT-RNR2;MT-CO2;MT-ND3;MT-ND1
Ca2+ Pathway	7/63	0.06063202447007683	0.4419147704783431	0	0	2.1221821460775474	5.948332393264345	GNAO1;TCF7L2;GNG2;GNG4;KRAS;AXIN2;GNG11
NCAM Signaling for Neurite Out-Growth	7/63	0.06063202447007683	0.4419147704783431	0	0	2.1221821460775474	5.948332393264345	COL2A1;COL6A1;COL9A3;KRAS;CACNA1C;COL9A2;CACNA1G
Cell Recruitment (Pro-Inflammatory Response)	4/27	0.06087601430058808	0.4419147704783431	0	0	2.9497966843916172	8.256233241987216	GSDMD;APP;NT5E;TXN
Effects of PIP2 Hydrolysis	4/27	0.06087601430058808	0.4419147704783431	0	0	2.9497966843916172	8.256233241987216	DGKG;DGKD;TRPC3;RASGRP1
Purinergic Signaling in Leishmaniasis Infection	4/27	0.06087601430058808	0.4419147704783431	0	0	2.9497966843916172	8.256233241987216	GSDMD;APP;NT5E;TXN
Glycosphingolipid Catabolism	5/39	0.06417816872129997	0.45859195046672907	0	0	2.4951024514216127	6.851781323128476	SMPD3;GLB1;ARSJ;NEU1;PSAP
Diseases of Metabolism	21/264	0.06522668046423692	0.45859195046672907	0	0	1.4711877783415075	4.016175926020996	SEMA5B;MAOA;GBE1;HSPG2;THBS1;THSD4;ACAT1;ADAMTS16;ADAMTSL1;EXT2;VCAN;PPP1R3C;GLB1;ADAMTS18;FDX1;NEU1;FDXR;GPC3;CYP1B1;GPC4;ADAMTS9
Negative Regulation of the PI3K AKT Network	11/118	0.06538754763466505	0.45859195046672907	0	0	1.74691927094346	4.764588570481768	IL33;NTRK2;FGF9;IRS1;ERBB4;FGF19;AKT3;NTF3;PDGFA;GAB2;AREG
Aberrant Regulation of Mitotic G1 S Transition in Cancer Due to RB1 Defects	3/17	0.06564027475086215	0.45859195046672907	0	0	3.633038120908741	9.894818474462241	CDKN1A;CDK6;CCND1
Defective Binding of RB1 Mutants to E2F1,(E2F2, E2F3)	3/17	0.06564027475086215	0.45859195046672907	0	0	3.633038120908741	9.894818474462241	CDKN1A;CDK6;CCND1
Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation	3/17	0.06564027475086215	0.45859195046672907	0	0	3.633038120908741	9.894818474462241	TCF7L2;CDKN1A;CCND1
Specification of the Neural Plate Border	3/17	0.06564027475086215	0.45859195046672907	0	0	3.633038120908741	9.894818474462241	BMP4;DLX5;MYB
